id,miR1,miR2,miR3,miR4,miR5,miR6,miR7,miR8,miR9,miR10,miR11,miR12,miR13,miR14,miR15,miR16,miR17,miR18,miR19,miR20,miR21,miR22,miR23,miR24,miR25,miR26,miR27,miR28,miR29,miR30,miR31,miR32,miR33,miR34,miR35,miR36,miR37,miR38,miR39,miR40,miR41,miR42,miR43,miR44,miR45,miR46,miR47,miR48,miR49,miR50,miR51,miR52,miR53,miR54,miR55,miR56,miR57,miR58,miR59,miR60,miR61,miR62,miR63,miR64,miR65,miR66,miR67,miR68,miR69,miR70,miR71,miR72,miR73,miR74,miR75,miR76,miR77,miR78,miR79,miR80,miR81,miR82,miR83,miR84,miR85,miR86,miR87,miR88,miR89,miR90,miR91,miR92,miR93,miR94,miR95,miR96,miR97,miR98,miR99,miR100,miR101,miR102,miR103,miR104,miR105,miR106,miR107,miR108,miR109,miR110,miR111,miR112,miR113,miR114,miR115,miR116,miR117,miR118,miR119,miR120,miR121,miR122,miR123,miR124,miR125,miR126,miR127,miR128,miR129,miR130,miR131,miR132,miR133,miR134,miR135,miR136,miR137,miR138,miR139,miR140,miR141,miR142,miR143,miR144,miR145,miR146,miR147,miR148,miR149,miR150,miR151,miR152,miR153,miR154,miR155,miR156,miR157,miR158,miR159,miR160,miR161,miR162,miR163,miR164,miR165,miR166,miR167,miR168,miR169,miR170,miR171,miR172,miR173,miR174,miR175,miR176,miR177,miR178,miR179,miR180,miR181,miR182,miR183,miR184,miR185,miR186,miR187,miR188,miR189,miR190,miR191,miR192,miR193,miR194,miR195,miR196,miR197,miR198,miR199,miR200,miR201,miR202,miR203,miR204,miR205,miR206,miR207,miR208,miR209,miR210,miR211,miR212,miR213,miR214,miR215,miR216,miR217,miR218,miR219,miR220,miR221,miR222,miR223,miR224,miR225,miR226,miR227,miR228,miR229,miR230,miR231,miR232,miR233,miR234,miR235,miR236,miR237,miR238,miR239,miR240,miR241,miR242,miR243,miR244,miR245,miR246,miR247,miR248,miR249,miR250,miR251,miR252,miR253,miR254,miR255,miR256,miR257,miR258,miR259,miR260,miR261,miR262,miR263,miR264,miR265,miR266,miR267,miR268,miR269,miR270,miR271,miR272,miR273,miR274,miR275,miR276,miR277,miR278,miR279,miR280,miR281,miR282,miR283,miR284,miR285,miR286,miR287,miR288,Class
S57,104.7381546,65369.07731,21.19700748,1488.778055,188.2793017,0,0,0,0,0,0,0,0,0,0,0,0,4.987531172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246882793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246882793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4563591,11.22194514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.9975062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246882793,177.0573566,0,3.740648379,0,0,41.14713217,3.740648379,0,0,0,2.493765586,0,84.78802993,1.246882793,0,0,2.493765586,174.563591,0,1.246882793,6.234413965,9.975062344,0,74.81296758,0,0,0,0,0,0,1.246882793,0,0,0,0,0,1.246882793,0,0,0,3.740648379,0,0,12.46882793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493765586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.234413965,48.62842893,123.4413965,18.7032419,0,0,0,0,2.493765586,11.22194514,0,0,0,0,0,0,34.9127182,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481296758,0,66831.67082,154.6134663,0,0,12.46882793,0,0,1149.625935,0,0,0,0,0,1.246882793,0,4.987531172,5174.563591,0,21.19700748,0,0,0,2.493765586,2.493765586,59.85037406,0,0,8.728179551,1690.773067,1.246882793,108.478803,4.987531172,280.5486284,0
S58,62.5591287,124722.2463,21.836677,2132.322,211.874785,0,0,0,0,0,0,0,0,0,0,0,0,2.360721838,0,0,0.590180459,0,0,0,0,0,0,0,0,1.180360919,0,0,0.590180459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590180459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541082757,6.491985054,0,0,0,0,0,0,0.590180459,0,0,0.590180459,0,0,0,0,0,0,0,0,0,31.86974481,0,0,0,0,0,0,0,0,0,0.590180459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590180459,370.6333286,0,4.721443676,1.180360919,0,15.93487241,2.950902297,0,0,0,2.360721838,0,92.65833214,0.590180459,0,0,1.180360919,113.9048287,0,0.590180459,6.491985054,7.082165514,0.590180459,38.95191033,0,0,0,0,0.590180459,0,1.770541378,4.131263216,0,0,0,0,0,0,2.360721838,0,1.180360919,0,4.131263216,24.7875793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57415057,41.31263216,46.6242563,10.03306781,0,0,0,0.590180459,0,14.16433103,0,0,0,0,0,0,80.85472295,0,0,0,0.590180459,0,0,0,0,0,0,0,0,0,5.311624135,0,42121.17939,144.5942126,0,0.590180459,5.901804595,0,0.590180459,936.0262087,0,0,0.590180459,0,0,0.590180459,3.541082757,1.180360919,9649.450512,0.590180459,7.082165514,0.590180459,1.770541378,0,2.950902297,0.590180459,44.26353446,0,10.03306781,7.672345973,3201.138812,0,163.4799873,4.721443676,5428.479866,0
S59,63.48933277,116394.3794,18.43238693,1663.01091,169.9875684,0,0,2.048042993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048042993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048042993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048042993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.63346175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.8132021,0,6.144128978,4.096085985,0,30.72064489,0,0,0,0,0,0,96.25802065,0,0,0,0,79.87367671,0,0,0,2.048042993,0,65.53737576,0,0,0,0,2.048042993,0,0,6.144128978,0,0,0,2.048042993,0,2.048042993,0,0,4.096085985,0,4.096085985,40.96085985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48042993,47.10498883,163.8434394,12.28825796,0,0,2.048042993,0,2.048042993,20.48042993,0,0,0,0,0,0,112.6423646,0,0,0,0,0,0,0,0,0,0,0,0,0,6.144128978,0,55012.48282,157.6993104,0,0,10.24021496,0,0,700.4307034,0,0,0,0,0,0,6.144128978,0,18329.98478,0,6.144128978,0,0,0,4.096085985,0,43.00890284,0,26.6245589,12.28825796,2478.132021,2.048042993,487.4342322,0,6430.854997,0
S60,42.00152753,80668.35483,16.57955034,1531.950451,112.7409423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.210606712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105303356,0,0,0,0,0,0,0,0,0,1.105303356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105303356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.58031411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105303356,196.7439974,0,8.842426848,0,0,43.10683089,1.105303356,0,0,0,0,0,58.58107787,0,0,0,6.631820136,129.3204927,0,0,1.105303356,1.105303356,0,55.2651678,0,0,0,0,1.105303356,0,0,3.315910068,0,0,0,0,0,0,0,0,5.52651678,0,0,13.26364027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.421213424,27.6325839,116.0568524,11.05303356,0,0,0,0,0,17.6848537,0,0,0,0,0,0,126.0045826,1.105303356,0,0,0,0,0,0,0,0,0,0,0,0,6.631820136,0,43659.48256,133.7417061,0,0,6.631820136,0,0,945.0343694,0,0,0,0,0,0,0,0,4227.785337,1.105303356,1.105303356,0,1.105303356,0,1.105303356,2.210606712,79.58184163,0,29.84319061,1.105303356,1880.121009,0,135.9523128,4.421213424,1916.596019,0
S61,67.15351388,125000.1182,31.21219659,2238.765737,121.0654898,0,0,0,0,1.891648278,0,0,0,0,0,0,0,0,0,0,0,0,1.891648278,0,0,0,0,0,0,1.891648278,0,0,0.945824139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945824139,0,0,0,0,0,0.945824139,4.729120696,11.34988967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945824139,0,0,43.5079104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.837472417,282.8014176,0,8.512417252,0,0,31.21219659,0,0,0,0,0,0,68.09933802,1.891648278,0,0,0.945824139,133.3612036,0,0.945824139,1.891648278,6.620768974,0,43.5079104,0,0,0,0,0,0,0,4.729120696,0,0.945824139,0.945824139,0,0,0,0.945824139,0,0,0,7.566593113,24.59142762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.80813106,26.4830759,143.7652691,16.07901037,0,0,0,0,0,11.34988967,0,0,0,0,0,0,120.1196657,0,0,0,0.945824139,0,0,0,0,0,0,0,0,0,5.674944835,0,33040.47465,103.0948312,0,0,11.34988967,0,0,872.0498563,0,0.945824139,0,0,0,0,5.674944835,2.837472417,8588.083183,0.945824139,5.674944835,0.945824139,2.837472417,0,5.674944835,0.945824139,48.2370311,0,15.13318623,1.891648278,3195.939766,0,141.8736209,7.566593113,5192.574524,0
S62,46.10749599,97491.87355,23.05374799,1691.41709,205.0570216,0,0,1.213355158,0,0,0,0,0,0,0,0,4.85342063,14.56026189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213355158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70684126,3.640065473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.96091662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.1645176,0,6.066775788,0,0,40.0407202,0,0,0,0,0,0,67.94788882,2.426710315,0,0,2.426710315,173.5097875,0,0,3.640065473,6.066775788,0,53.38762693,0,0,0,0,2.426710315,0,0,2.426710315,0,0,1.213355158,1.213355158,0,0,0,0,1.213355158,0,1.213355158,7.280130945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213355158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13355158,49.74756146,169.8697221,21.84039284,0,0,0,0,0,15.77361705,0,1.213355158,0,0,0,0,48.5342063,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493486103,0,43631.03811,111.6286745,0,0,6.066775788,0,0,945.2036677,0,0,0,0,0,0,7.280130945,3.640065473,7747.272681,0,4.85342063,0,1.213355158,0,4.85342063,0,76.44137493,0,3.640065473,0,2323.575127,0,235.3909006,1.213355158,3348.860235,0
S63,76.74308051,117512.842,25.58102684,2093.380696,110.8511163,0,0,0,0,0,0,0,0,0,0,0,0,2.842336315,0,0,1.421168158,0,0,0,0,0,0.710584079,0,0,0,0,0,3.552920394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421168158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710584079,0,0,0,0,0,0,9.237593024,12.79051342,0,0,0,0,0,0,0.710584079,0,0,0.710584079,0,0,0,0,0,0,0,0.710584079,0,57.55731038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.842336315,235.2033301,0,12.79051342,0,0,64.66315117,1.421168158,0,0,0,0,0,68.21607156,1.421168158,0,0,2.131752236,124.3522138,0,0,4.263504473,9.237593024,0,33.3974517,0,0,0,0,0.710584079,0,0.710584079,2.131752236,0,0.710584079,0,0,0,0,0.710584079,0,0,0,0.710584079,21.31752236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.26569947,30.55511539,135.721559,12.79051342,0,0,0.710584079,0,0.710584079,8.527008946,0,0,0,0,0,0,186.1730286,0.710584079,0,0,0,0,0,0,0,0,0,0,0,0,2.131752236,0,32975.36476,97.35001879,0,0,20.60693829,0,0.710584079,981.3166128,0,0.710584079,0,0,0.710584079,0.710584079,0,0.710584079,7795.107344,0.710584079,3.552920394,0.710584079,2.842336315,0,9.237593024,0.710584079,29.84453131,0,6.395256709,1.421168158,3042.721025,0,90.24417801,6.395256709,5045.146959,0
S64,36.28447025,96903.72521,32.65602322,1448.959845,170.5370102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418964683,0,0,2.418964683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209482342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209482342,0,0,0,0,0,0,0,0,3.628447025,0,0,0,0,0,0,0,1.209482342,0,0,0,0,0,0,0,0,0,0,0,0,48.37929366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209482342,269.7145622,0,3.628447025,0,0,21.77068215,1.209482342,0,0,0,2.418964683,0,61.68359942,2.418964683,0,0,0,85.87324625,0,0,1.209482342,8.466376391,0,54.42670537,0,0,0,0,0,0,1.209482342,4.837929366,0,0,0,1.209482342,0,0,0,0,3.628447025,0,13.30430576,21.77068215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209482342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.256894049,7.256894049,191.09821,7.256894049,0,0,0,0,0,9.675858732,0,0,0,0,0,0,193.5171746,0,0,0,0,0,0,0,0,0,0,0,0,0,3.628447025,0,52434.68795,143.9283986,0,0,3.628447025,0,0,971.2143203,0,0,0,0,1.209482342,0,3.628447025,6.047411708,11381.22883,0,2.418964683,1.209482342,0,0,2.418964683,1.209482342,76.19738752,0,3.628447025,3.628447025,2640.299952,1.209482342,425.7377842,4.837929366,5795.839381,0
S65,132.3929947,67595.33384,42.67932065,1927.537482,97.55273291,0,0,0.871006544,0.871006544,0,0,0,0,0,0,0,0,6.968052351,0,0,0,0,1.742013088,0,0,0,0,0,0,0.871006544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871006544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871006544,0,0,0,0,0,0,0,0,6.097045807,0.871006544,0,0,0,0,0,0,0,0,0,0.871006544,0,0,0,0,0,0,0,0,0,98.42373946,0,0,0,0,0.871006544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355032719,183.7823808,0,13.9361047,0,0,26.13019632,1.742013088,0,0,0,3.484026175,0,72.29354314,0.871006544,0,0,5.226039263,143.7160797,0,0,0.871006544,16.54912433,0,51.38938609,0,0,0,0,1.742013088,0,0,1.742013088,0,0,1.742013088,0,0.871006544,0.871006544,0,0,0.871006544,0,6.097045807,11.32308507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871006544,9.581071983,158.523191,17.42013088,0,0,0,0,0,12.19409161,0,0,0,0,0,0,126.2959489,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355032719,0,48953.18079,104.5207853,0,0,7.839058895,0,0,1775.111336,0,0.871006544,0,0,0.871006544,1.742013088,0,0,7046.44294,0,6.097045807,0,1.742013088,0,12.19409161,0,104.5207853,0,2.613019632,4.355032719,2316.0064,1.742013088,185.5243938,0.871006544,1896.181246,0
S66,56.0498844,74933.09045,29.42618931,1395.642121,95.28480348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40124711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40124711,0,0,0,0,0,0,1.40124711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.45113151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5197226,0,1.40124711,0,0,114.902263,0,0,0,0,0,0,86.87732082,2.80249422,0,0,0,145.7296994,0,0,1.40124711,8.40748266,1.40124711,96.68605059,0,0,0,0,1.40124711,0,0,0,0,0,0,0,0,0,0,0,1.40124711,0,0,53.24739018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.22868353,68.66110839,117.7047572,9.808729769,0,0,0,5.60498844,0,2.80249422,0,0,0,0,0,0,36.43242486,0,0,0,2.80249422,0,0,0,0,0,0,0,0,0,5.60498844,0,79963.56758,236.8107616,0,0,19.61745954,0,0,749.6672038,0,0,0,0,0,0,4.20374133,0,17599.6637,0,14.0124711,0,2.80249422,0,9.808729769,0,155.5384292,0,25.22244798,1.40124711,1545.575562,0,148.5321937,0,2094.864429,0
S67,32.50374648,96773.06226,13.68578799,1303.571306,103.4987717,0,0,0,0,0,0,0,0,0,0,0,0,6.842893997,0,0,0,0,1.710723499,0,0,0,0,0,0,1.710723499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85536175,0,0,0,0,0,0,0,0,0,0.85536175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.698255746,2.566085249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.47881098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85536175,370.3716376,0,1.710723499,0,0,28.22693774,3.421446998,0,0,0,5.132170498,0.85536175,68.42893997,1.710723499,0,0,2.566085249,134.2917947,0,0,9.408979246,9.408979246,0,51.32170498,0,0,0,0,0,0,2.566085249,5.132170498,0,0,0,0,1.710723499,0,0,0,1.710723499,0,7.698255746,12.83042624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97506449,81.25936621,74.41647221,5.987532247,0,0,0.85536175,0,0,19.67332024,0,0,0,0,0,0,33.35910823,0,0,0,0.85536175,0,0,0,0,0,0,0,0,0,6.842893997,0,53693.62311,254.8978014,3.421446998,0,10.264341,0,0,920.3692426,0,0.85536175,0,0,0,0.85536175,2.566085249,2.566085249,8100.275769,0,5.987532247,0,0,0,4.276808748,0.85536175,33.35910823,0,1.710723499,9.408979246,2854.342158,0,32.50374648,6.842893997,2322.30715,0
S68,39.46213115,66505.52963,21.70417213,1584.404566,92.73600821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.973106558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.946213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986553279,0,0,13.8117459,6.905872952,0,0,0,0,0,0.986553279,0.986553279,0,0,0,0,0,0,0,0,0,0,0,0,55.24698361,0,0,0,0.986553279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.932766394,200.2703156,0,2.959659836,0,0,5.919319673,1.973106558,0,0,0,0,0,81.88392214,0.986553279,0,0,3.946213115,96.68222132,0,0,0,7.89242623,0,67.08562296,0,0,0,0,0.986553279,0,0,7.89242623,0,0.986553279,0,0,0,0,0,0,0,0,0.986553279,18.7445123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83863935,9.865532788,156.8619713,4.932766394,0,0,0,0,0,22.69072541,0,0,0,0,0,0,64.12596312,0,0,0,1.973106558,0,0,0,0,0,0,0,0,0,3.946213115,0,65734.04497,135.1577992,0,0,5.919319673,0,1.973106558,1103.953119,0,0,0,0,0,1.973106558,0,2.959659836,6600.041435,0.986553279,4.932766394,0,0,0,5.919319673,0,53.27387706,0,2.959659836,5.919319673,2203.960025,0,308.7911763,8.878979509,5733.847656,0
S69,29.54927673,131022.0025,23.43563327,1889.11583,164.0494329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037881154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509470288,0,0,0,0,0,0,0,0,0,0.509470288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509470288,0.509470288,0,0,0.509470288,0,0,0,0,0,0,0,0,0,0.509470288,0,0,1.528410865,0,0,0,0,0,0,24.45457385,0,0,0.509470288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509470288,199.2028828,0,21.9072224,1.018940577,0,19.86934125,0.509470288,0,0,0,3.056821731,0,83.55312731,1.528410865,0,0,0,57.5701426,0,0,0.509470288,4.075762308,0,29.54927673,0,0,0,0,1.018940577,0,0.509470288,5.604173173,0,0.509470288,0,0,0.509470288,0,0.509470288,0,1.018940577,0,3.056821731,21.39775212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566292019,1.018940577,57.06067231,4.585232596,0,0,0,0,0,7.642054327,0,0,0,0,0,0,700.5216466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509470288,0,30171.84942,116.1592258,0,0,5.604173173,0,0,1251.768499,0,0,0,0,0,0,3.056821731,2.037881154,5234.807214,0,5.094702885,0.509470288,0,0,0.509470288,0,65.72166721,0,4.075762308,4.585232596,4409.465347,0,108.5171714,4.585232596,3441.471799,0
S70,33.47568766,139079.7038,14.87808341,1925.781921,164.8987577,0,0,0,0.309960071,0,0,0,0,0,0,0,0,4.959361135,0,0,0,0,0,0,0,0.309960071,0,0,0,0.619920142,0,0,0.619920142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309960071,0,0,0,0.309960071,0,0,0,0,0,0,0,0,0,1.549800355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619920142,0,0.309960071,0,0,0,0,0,0.619920142,2.789640638,3.40956078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63824312,0,0.619920142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619920142,1.859760426,271.2150621,0,16.42788376,0.929880213,0,24.17688553,1.859760426,0,0,0,0,0,117.1649068,1.549800355,0,0,0.619920142,53.3131322,0,0,0.309960071,8.678881986,0,36.88524844,0,0,0,0.619920142,0.309960071,0,1.239840284,8.678881986,0.309960071,0.619920142,0,0.619920142,0.619920142,0.309960071,0,0,0.929880213,0,3.099600709,21.69720497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.56812333,14.87808341,35.64540816,3.099600709,0,0,0.309960071,0,0.309960071,17.97768411,0,0,0,0,0,0,191.2453638,0.309960071,0,0,1.239840284,0,0.309960071,0,0,0,0,0,0,0,2.789640638,0,32320.46648,186.5959627,0,0.619920142,12.08844277,0,0,1211.013997,0,0,0,0,0.309960071,0.619920142,1.859760426,1.859760426,5910.938553,0,3.719520851,0,2.169720497,0,0.619920142,0.309960071,64.16173469,0,34.40556787,4.959361135,5356.110026,0.619920142,93.29798135,9.298802128,10778.55151,0
S71,88.49453104,86004.8849,23.59854161,1859.860061,103.2436195,0,0,0,0,0,0,0,0,0,0,0,0,5.899635403,0,0,0,0,0,0,0,0,1.474908851,0,0,2.949817701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949817701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949817701,4.424726552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.79562483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.2399736,0,0,0,0,22.12363276,0,0,0,0,0,0,66.37089828,2.949817701,0,0,2.949817701,215.3366922,0,0,1.474908851,7.374544253,0,70.79562483,0,0,0,0,0,0,0,0,0,1.474908851,0,0,0,0,0,0,0,0,0,16.22399736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.64872391,26.54835931,87.01962219,8.849453104,0,0,0,0,0,11.79927081,0,0,0,0,0,0,23.59854161,0,0,0,0,0,0,0,0,0,0,0,0,0,7.374544253,0,64238.18008,209.4370568,0,0,8.849453104,0,0,1076.683461,0,1.474908851,0,0,0,0,4.424726552,0,9122.311241,1.474908851,8.849453104,0,0,0,8.849453104,1.474908851,97.34398414,0,1.474908851,2.949817701,2181.39019,0,25.07345046,5.899635403,1028.011469,0
